No,Time,Replicate,media,OD,Strain
3106,33,2,DM29 + GlcNAc,0.083099991,MS013
3107,33,2,DM29 + Sialic Acid,0.152399994,MS013
3108,33,3,DM29,0.242900014,MS013
3109,33,3,DM29 + Glucose,0.173999995,MS013
3110,33,3,DM29 + Galactose,0.278100014,MS013
3111,33,3,DM29 + Mucin Type II,0.280999988,MS013
3112,33,3,DM29 + GlcNAc,0.152299985,MS013
3113,33,3,DM29 + Sialic Acid,0.147800006,MS013
3114,36,1,DM29,0.160699993,MS013
3115,36,1,DM29 + Glucose,0.162499994,MS013
3116,36,1,DM29 + Galactose,0.262600005,MS013
3117,36,1,DM29 + Mucin Type II,0.316500038,MS013
3118,36,1,DM29 + GlcNAc,0.242899999,MS013
3119,36,1,DM29 + Sialic Acid,0.203399994,MS013
3120,36,2,DM29,0.169699997,MS013
3121,36,2,DM29 + Glucose,0.156599999,MS013
3122,36,2,DM29 + Galactose,0.270500004,MS013
3123,36,2,DM29 + Mucin Type II,0.279500038,MS013
3124,36,2,DM29 + GlcNAc,0.080499992,MS013
3125,36,2,DM29 + Sialic Acid,0.145199992,MS013
3126,36,3,DM29,0.171600014,MS013
3127,36,3,DM29 + Glucose,0.153200001,MS013
3128,36,3,DM29 + Galactose,0.2852,MS013
3129,36,3,DM29 + Mucin Type II,0.283000022,MS013
3130,36,3,DM29 + GlcNAc,0.161099985,MS013
3131,36,3,DM29 + Sialic Acid,0.134799995,MS013
3132,39,1,DM29,0.140100002,MS013
3133,39,1,DM29 + Glucose,0.146299988,MS013
3134,39,1,DM29 + Galactose,0.260800004,MS013
3135,39,1,DM29 + Mucin Type II,0.295600027,MS013
3136,39,1,DM29 + GlcNAc,0.292399988,MS013
3137,39,1,DM29 + Sialic Acid,0.168800004,MS013
3138,39,2,DM29,0.141000003,MS013
3139,39,2,DM29 + Glucose,0.141099989,MS013
3140,39,2,DM29 + Galactose,0.264800012,MS013
3141,39,2,DM29 + Mucin Type II,0.265700012,MS013
3142,39,2,DM29 + GlcNAc,0.07949999,MS013
3143,39,2,DM29 + Sialic Acid,0.152399994,MS013
3144,39,3,DM29,0.140300006,MS013
3145,39,3,DM29 + Glucose,0.137899995,MS013
3146,39,3,DM29 + Galactose,0.271699995,MS013
3147,39,3,DM29 + Mucin Type II,0.262699991,MS013
3148,39,3,DM29 + GlcNAc,0.161699995,MS013
3149,39,3,DM29 + Sialic Acid,0.1272,MS013
3150,42,1,DM29,0.114000007,MS013
3151,42,1,DM29 + Glucose,0.138999999,MS013
3152,42,1,DM29 + Galactose,0.254500002,MS013
3153,42,1,DM29 + Mucin Type II,0.291500002,MS013
3154,42,1,DM29 + GlcNAc,0.275699988,MS013
3155,42,1,DM29 + Sialic Acid,0.155599989,MS013
3156,42,2,DM29,0.116400004,MS013
3157,42,2,DM29 + Glucose,0.131700009,MS013
3158,42,2,DM29 + Galactose,0.251700014,MS013
3159,42,2,DM29 + Mucin Type II,0.259300023,MS013
3160,42,2,DM29 + GlcNAc,0.081799999,MS013
3161,42,2,DM29 + Sialic Acid,0.159800001,MS013
3162,42,3,DM29,0.108600006,MS013
3163,42,3,DM29 + Glucose,0.128699988,MS013
3164,42,3,DM29 + Galactose,0.265900016,MS013
3165,42,3,DM29 + Mucin Type II,0.256700009,MS013
3166,42,3,DM29 + GlcNAc,0.152400002,MS013
3167,42,3,DM29 + Sialic Acid,0.144000001,MS013
3168,45,1,DM29,0.091800004,MS013
3169,45,1,DM29 + Glucose,0.135399997,MS013
3170,45,1,DM29 + Galactose,0.2324,MS013
3171,45,1,DM29 + Mucin Type II,0.266900033,MS013
3172,45,1,DM29 + GlcNAc,0.17369999,MS013
3173,45,1,DM29 + Sialic Acid,0.172499992,MS013
3174,45,2,DM29,0.100299999,MS013
3175,45,2,DM29 + Glucose,0.126800001,MS013
3176,45,2,DM29 + Galactose,0.228599995,MS013
3177,45,2,DM29 + Mucin Type II,0.249300033,MS013
3178,45,2,DM29 + GlcNAc,0.086799994,MS013
3179,45,2,DM29 + Sialic Acid,0.1501,MS013
3180,45,3,DM29,0.085900009,MS013
3181,45,3,DM29 + Glucose,0.123400003,MS013
3182,45,3,DM29 + Galactose,0.229000002,MS013
3183,45,3,DM29 + Mucin Type II,0.244900018,MS013
3184,45,3,DM29 + GlcNAc,0.154299989,MS013
3185,45,3,DM29 + Sialic Acid,0.157199986,MS013
3186,48,1,DM29,0.07540001,MS013
3187,48,1,DM29 + Glucose,0.133100003,MS013
3188,48,1,DM29 + Galactose,0.229000002,MS013
3189,48,1,DM29 + Mucin Type II,0.258100003,MS013
3190,48,1,DM29 + GlcNAc,0.170400008,MS013
3191,48,1,DM29 + Sialic Acid,0.146200009,MS013
3192,48,2,DM29,0.084600002,MS013
3193,48,2,DM29 + Glucose,0.124799997,MS013
3194,48,2,DM29 + Galactose,0.214700013,MS013
3195,48,2,DM29 + Mucin Type II,0.227800041,MS013
3196,48,2,DM29 + GlcNAc,0.083299994,MS013
3197,48,2,DM29 + Sialic Acid,0.167299993,MS013
3198,48,3,DM29,0.075300008,MS013
3199,48,3,DM29 + Glucose,0.120400012,MS013
3200,48,3,DM29 + Galactose,0.217299998,MS013
3201,48,3,DM29 + Mucin Type II,0.225299984,MS013
3202,48,3,DM29 + GlcNAc,0.171499983,MS013
3203,48,3,DM29 + Sialic Acid,0.168199994,MS013
3204,51,1,DM29,0.062900007,MS013
3205,51,1,DM29 + Glucose,0.13260001,MS013
3206,51,1,DM29 + Galactose,0.173500001,MS013
3207,51,1,DM29 + Mucin Type II,0.241300017,MS013
3208,51,1,DM29 + GlcNAc,0.170999989,MS013
3209,51,1,DM29 + Sialic Acid,0.203100003,MS013
3210,51,2,DM29,0.066200003,MS013
3211,51,2,DM29 + Glucose,0.123899996,MS013
3212,51,2,DM29 + Galactose,0.175900012,MS013
3213,51,2,DM29 + Mucin Type II,0.212799996,MS013
3214,51,2,DM29 + GlcNAc,0.083499998,MS013
3215,51,2,DM29 + Sialic Acid,0.160599984,MS013
3216,51,3,DM29,0.058300003,MS013
3217,51,3,DM29 + Glucose,0.129799992,MS013
3218,51,3,DM29 + Galactose,0.172700018,MS013
3219,51,3,DM29 + Mucin Type II,0.201500028,MS013
3220,51,3,DM29 + GlcNAc,0.221000001,MS013
3221,51,3,DM29 + Sialic Acid,0.165200002,MS013
3222,54,1,DM29,0.055500001,MS013
3223,54,1,DM29 + Glucose,0.132200003,MS013
3224,54,1,DM29 + Galactose,0.178900003,MS013
3225,54,1,DM29 + Mucin Type II,0.181300014,MS013
3226,54,1,DM29 + GlcNAc,0.182600006,MS013
3227,54,1,DM29 + Sialic Acid,0.155399986,MS013
3228,54,2,DM29,0.061100006,MS013
3229,54,2,DM29 + Glucose,0.123400003,MS013
3230,54,2,DM29 + Galactose,0.181899995,MS013
3231,54,2,DM29 + Mucin Type II,0.194399983,MS013
3232,54,2,DM29 + GlcNAc,0.081,MS013
3233,54,2,DM29 + Sialic Acid,0.239799984,MS013
3234,54,3,DM29,0.050600007,MS013
3235,54,3,DM29 + Glucose,0.118900001,MS013
3236,54,3,DM29 + Galactose,0.177000016,MS013
3237,54,3,DM29 + Mucin Type II,0.172100008,MS013
3238,54,3,DM29 + GlcNAc,0.193000004,MS013
3239,54,3,DM29 + Sialic Acid,0.109299995,MS013
3240,57,1,DM29,0.051400006,MS013
3241,57,1,DM29 + Glucose,0.13260001,MS013
3242,57,1,DM29 + Galactose,0.168599993,MS013
3243,57,1,DM29 + Mucin Type II,0.131900012,MS013
3244,57,1,DM29 + GlcNAc,0.109999999,MS013
3245,57,1,DM29 + Sialic Acid,0.15039999,MS013
3246,57,2,DM29,0.055500001,MS013
3247,57,2,DM29 + Glucose,0.122700006,MS013
3248,57,2,DM29 + Galactose,0.177100003,MS013
3249,57,2,DM29 + Mucin Type II,0.175200015,MS013
3250,57,2,DM29 + GlcNAc,0.0836,MS013
3251,57,2,DM29 + Sialic Acid,0.279699989,MS013
3252,57,3,DM29,0.045000002,MS013
3253,57,3,DM29 + Glucose,0.072300002,MS013
3254,57,3,DM29 + Galactose,0.165700018,MS013
3255,57,3,DM29 + Mucin Type II,0.170300007,MS013
3256,57,3,DM29 + GlcNAc,0.191,MS013
3257,57,3,DM29 + Sialic Acid,0.124900006,MS013
3258,60,1,DM29,0.045599997,MS013
3259,60,1,DM29 + Glucose,0.133300006,MS013
3260,60,1,DM29 + Galactose,0.149399996,MS013
3261,60,1,DM29 + Mucin Type II,0.060400009,MS013
3262,60,1,DM29 + GlcNAc,0.066100001,MS013
3263,60,1,DM29 + Sialic Acid,0.102700002,MS013
3264,60,2,DM29,0.051300004,MS013
3265,60,2,DM29 + Glucose,0.1241,MS013
3266,60,2,DM29 + Galactose,0.167500019,MS013
3267,60,2,DM29 + Mucin Type II,0.134000003,MS013
3268,60,2,DM29 + GlcNAc,0.086199999,MS013
3269,60,2,DM29 + Sialic Acid,0.183400013,MS013
3270,60,3,DM29,0.040800005,MS013
3271,60,3,DM29 + Glucose,0.046299994,MS013
3272,60,3,DM29 + Galactose,0.153500021,MS013
3273,60,3,DM29 + Mucin Type II,0.106300026,MS013
3274,60,3,DM29 + GlcNAc,0.189299986,MS013
3275,60,3,DM29 + Sialic Acid,0.272699989,MS013
3276,63,1,DM29,0.041700006,MS013
3277,63,1,DM29 + Glucose,0.13350001,MS013
3278,63,1,DM29 + Galactose,0.11650002,MS013
3279,63,1,DM29 + Mucin Type II,0.025700003,MS013
3280,63,1,DM29 + GlcNAc,0.0722,MS013
3281,63,1,DM29 + Sialic Acid,0.074099995,MS013
3282,63,2,DM29,0.047900006,MS013
3283,63,2,DM29 + Glucose,0.124500006,MS013
3284,63,2,DM29 + Galactose,0.147799999,MS013
3285,63,2,DM29 + Mucin Type II,0.069200009,MS013
3286,63,2,DM29 + GlcNAc,0.086799994,MS013
3287,63,2,DM29 + Sialic Acid,0.059999995,MS013
3288,63,3,DM29,0.037500009,MS013
3289,63,3,DM29 + Glucose,0.038299993,MS013
3290,63,3,DM29 + Galactose,0.126500011,MS013
3291,63,3,DM29 + Mucin Type II,0.053500026,MS013
3292,63,3,DM29 + GlcNAc,0.19159998,MS013
3293,63,3,DM29 + Sialic Acid,0.236999996,MS013
3294,66,1,DM29,0.040800005,MS013
3295,66,1,DM29 + Glucose,0.134600013,MS013
3296,66,1,DM29 + Galactose,0.089900002,MS013
3297,66,1,DM29 + Mucin Type II,0.012300015,MS013
3298,66,1,DM29 + GlcNAc,0.077599987,MS013
3299,66,1,DM29 + Sialic Acid,0.074999996,MS013
3300,66,2,DM29,0.043500006,MS013
3301,66,2,DM29 + Glucose,0.127400011,MS013
3302,66,2,DM29 + Galactose,0.109000012,MS013
3303,66,2,DM29 + Mucin Type II,0.024300009,MS013
3304,66,2,DM29 + GlcNAc,0.081900001,MS013
3305,66,2,DM29 + Sialic Acid,0.154499985,MS013
3306,66,3,DM29,0.036300004,MS013
3307,66,3,DM29 + Glucose,0.044499993,MS013
3308,66,3,DM29 + Galactose,0.103500008,MS013
3309,66,3,DM29 + Mucin Type II,0.018600017,MS013
3310,66,3,DM29 + GlcNAc,0.21859999,MS013
3311,66,3,DM29 + Sialic Acid,0.172499992,MS013
3312,0,1,DM29,0.0229,MS014
3313,0,1,DM29 + Glucose,0.028300002,MS014
3314,0,1,DM29 + Galactose,0.013599992,MS014
3315,0,1,DM29 + Mucin Type II,0.026800007,MS014
3316,0,1,DM29 + GlcNAc,0.022799999,MS014
3317,0,1,DM29 + Sialic Acid,0.032799996,MS014
3318,0,2,DM29,0.024800002,MS014
3319,0,2,DM29 + Glucose,0.031800002,MS014
3320,0,2,DM29 + Galactose,0.011700004,MS014
3321,0,2,DM29 + Mucin Type II,0.0255,MS014
3322,0,2,DM29 + GlcNAc,0.030899987,MS014
3323,0,2,DM29 + Sialic Acid,0.027299993,MS014
3324,0,3,DM29,0.024500012,MS014
3325,0,3,DM29 + Glucose,0.023100004,MS014
3326,0,3,DM29 + Galactose,0.015100002,MS014
3327,0,3,DM29 + Mucin Type II,0.016400009,MS014
3328,0,3,DM29 + GlcNAc,0.026099995,MS014
3329,0,3,DM29 + Sialic Acid,0.024899997,MS014
3330,3,1,DM29,0.182500005,MS014
3331,3,1,DM29 + Glucose,0.424000025,MS014
3332,3,1,DM29 + Galactose,0.135999992,MS014
3333,3,1,DM29 + Mucin Type II,0.164800018,MS014
3334,3,1,DM29 + GlcNAc,0.382600009,MS014
3335,3,1,DM29 + Sialic Acid,0.280399986,MS014
3336,3,2,DM29,0.17840001,MS014
3337,3,2,DM29 + Glucose,0.381399989,MS014
3338,3,2,DM29 + Galactose,0.12820001,MS014
3339,3,2,DM29 + Mucin Type II,0.1602,MS014
3340,3,2,DM29 + GlcNAc,0.369399995,MS014
3341,3,2,DM29 + Sialic Acid,0.259700008,MS014
3342,3,3,DM29,0.190100014,MS014
3343,3,3,DM29 + Glucose,0.348199993,MS014
3344,3,3,DM29 + Galactose,0.145499989,MS014
3345,3,3,DM29 + Mucin Type II,0.164299995,MS014
3346,3,3,DM29 + GlcNAc,0.342000008,MS014
3347,3,3,DM29 + Sialic Acid,0.268700011,MS014
3348,6,1,DM29,0.39440003,MS014
3349,6,1,DM29 + Glucose,0.686999977,MS014
3350,6,1,DM29 + Galactose,0.37180002,MS014
3351,6,1,DM29 + Mucin Type II,0.28549999,MS014
3352,6,1,DM29 + GlcNAc,0.643499971,MS014
3353,6,1,DM29 + Sialic Acid,0.61340002,MS014
3354,6,2,DM29,0.369900018,MS014
3355,6,2,DM29 + Glucose,0.67110002,MS014
3356,6,2,DM29 + Galactose,0.338399991,MS014
3357,6,2,DM29 + Mucin Type II,0.257099986,MS014
3358,6,2,DM29 + GlcNAc,0.631600022,MS014
3359,6,2,DM29 + Sialic Acid,0.573599972,MS014
3360,6,3,DM29,0.351200014,MS014
3361,6,3,DM29 + Glucose,0.649100006,MS014
3362,6,3,DM29 + Galactose,0.314199999,MS014
3363,6,3,DM29 + Mucin Type II,0.258599997,MS014
3364,6,3,DM29 + GlcNAc,0.597000003,MS014
3365,6,3,DM29 + Sialic Acid,0.559900023,MS014
3366,9,1,DM29,0.46449998,MS014
3367,9,1,DM29 + Glucose,0.724900007,MS014
3368,9,1,DM29 + Galactose,0.411399975,MS014
3369,9,1,DM29 + Mucin Type II,0.305999994,MS014
3370,9,1,DM29 + GlcNAc,0.680999994,MS014
3371,9,1,DM29 + Sialic Acid,0.685699977,MS014
3372,9,2,DM29,0.420100003,MS014
3373,9,2,DM29 + Glucose,0.709900022,MS014
3374,9,2,DM29 + Galactose,0.383499995,MS014
3375,9,2,DM29 + Mucin Type II,0.287000001,MS014
3376,9,2,DM29 + GlcNAc,0.667899966,MS014
3377,9,2,DM29 + Sialic Acid,0.648399986,MS014
3378,9,3,DM29,0.396999985,MS014
3379,9,3,DM29 + Glucose,0.680400014,MS014
3380,9,3,DM29 + Galactose,0.3609,MS014
3381,9,3,DM29 + Mucin Type II,0.291100025,MS014
3382,9,3,DM29 + GlcNAc,0.625199974,MS014
3383,9,3,DM29 + Sialic Acid,0.629799999,MS014
3384,12,1,DM29,0.344799995,MS014
3385,12,1,DM29 + Glucose,0.701699972,MS014
3386,12,1,DM29 + Galactose,0.286299989,MS014
3387,12,1,DM29 + Mucin Type II,0.332599998,MS014
3388,12,1,DM29 + GlcNAc,0.548799992,MS014
3389,12,1,DM29 + Sialic Acid,0.656400003,MS014
3390,12,2,DM29,0.321200013,MS014
3391,12,2,DM29 + Glucose,0.68809998,MS014
3392,12,2,DM29 + Galactose,0.320000008,MS014
3393,12,2,DM29 + Mucin Type II,0.306500018,MS014
3394,12,2,DM29 + GlcNAc,0.5449,MS014
3395,12,2,DM29 + Sialic Acid,0.620900012,MS014
3396,12,3,DM29,0.299800009,MS014
3397,12,3,DM29 + Glucose,0.661599994,MS014
3398,12,3,DM29 + Galactose,0.304999992,MS014
3399,12,3,DM29 + Mucin Type II,0.296700001,MS014
3400,12,3,DM29 + GlcNAc,0.497399986,MS014
3401,12,3,DM29 + Sialic Acid,0.60580001,MS014
3402,15,1,DM29,0.30399999,MS014
3403,15,1,DM29 + Glucose,0.667200029,MS014
3404,15,1,DM29 + Galactose,0.260799989,MS014
3405,15,1,DM29 + Mucin Type II,0.348399997,MS014
3406,15,1,DM29 + GlcNAc,0.50910002,MS014
3407,15,1,DM29 + Sialic Acid,0.532799997,MS014
3408,15,2,DM29,0.270700008,MS014
3409,15,2,DM29 + Glucose,0.645600021,MS014
3410,15,2,DM29 + Galactose,0.282100007,MS014
3411,15,2,DM29 + Mucin Type II,0.319500029,MS014
3412,15,2,DM29 + GlcNAc,0.503600001,MS014
3413,15,2,DM29 + Sialic Acid,0.509500004,MS014
3414,15,3,DM29,0.260600001,MS014
3415,15,3,DM29 + Glucose,0.621100009,MS014
3416,15,3,DM29 + Galactose,0.266899988,MS014
3417,15,3,DM29 + Mucin Type II,0.305000007,MS014
3418,15,3,DM29 + GlcNAc,0.457000017,MS014
3419,15,3,DM29 + Sialic Acid,0.492899992,MS014
3420,18,1,DM29,0.29519999,MS014
3421,18,1,DM29 + Glucose,0.564800024,MS014
3422,18,1,DM29 + Galactose,0.263600007,MS014
3423,18,1,DM29 + Mucin Type II,0.349099994,MS014
3424,18,1,DM29 + GlcNAc,0.5,MS014
3425,18,1,DM29 + Sialic Acid,0.460000016,MS014
3426,18,2,DM29,0.260700017,MS014
3427,18,2,DM29 + Glucose,0.551900029,MS014
3428,18,2,DM29 + Galactose,0.267799988,MS014
3429,18,2,DM29 + Mucin Type II,0.313300014,MS014
3430,18,2,DM29 + GlcNAc,0.492399991,MS014
3431,18,2,DM29 + Sialic Acid,0.438500024,MS014
3432,18,3,DM29,0.247600019,MS014
3433,18,3,DM29 + Glucose,0.521399975,MS014
3434,18,3,DM29 + Galactose,0.249200001,MS014
3435,18,3,DM29 + Mucin Type II,0.306500018,MS014
3436,18,3,DM29 + GlcNAc,0.447300017,MS014
3437,18,3,DM29 + Sialic Acid,0.422000028,MS014
3438,21,1,DM29,0.296700001,MS014
3439,21,1,DM29 + Glucose,0.530700028,MS014
3440,21,1,DM29 + Galactose,0.270299986,MS014
3441,21,1,DM29 + Mucin Type II,0.343999982,MS014
3442,21,1,DM29 + GlcNAc,0.469799996,MS014
3443,21,1,DM29 + Sialic Acid,0.443599977,MS014
3444,21,2,DM29,0.261400014,MS014
3445,21,2,DM29 + Glucose,0.516900003,MS014
3446,21,2,DM29 + Galactose,0.266500011,MS014
3447,21,2,DM29 + Mucin Type II,0.306500018,MS014
3448,21,2,DM29 + GlcNAc,0.453599989,MS014
3449,21,2,DM29 + Sialic Acid,0.422300018,MS014
3450,21,3,DM29,0.246800006,MS014
3451,21,3,DM29 + Glucose,0.486000002,MS014
3452,21,3,DM29 + Galactose,0.246399984,MS014
3453,21,3,DM29 + Mucin Type II,0.304199994,MS014
3454,21,3,DM29 + GlcNAc,0.416299999,MS014
3455,21,3,DM29 + Sialic Acid,0.406699993,MS014
3456,24,1,DM29,0.279500008,MS014
3457,24,1,DM29 + Glucose,0.507799983,MS014
3458,24,1,DM29 + Galactose,0.25289999,MS014
3459,24,1,DM29 + Mucin Type II,0.32160002,MS014
3460,24,1,DM29 + GlcNAc,0.271799982,MS014
3461,24,1,DM29 + Sialic Acid,0.401899971,MS014
3462,24,2,DM29,0.248600006,MS014
3463,24,2,DM29 + Glucose,0.498899996,MS014
3464,24,2,DM29 + Galactose,0.259800002,MS014
3465,24,2,DM29 + Mucin Type II,0.288399994,MS014
3466,24,2,DM29 + GlcNAc,0.257400006,MS014
3467,24,2,DM29 + Sialic Acid,0.384299971,MS014
3468,24,3,DM29,0.236299992,MS014
3469,24,3,DM29 + Glucose,0.468599975,MS014
3470,24,3,DM29 + Galactose,0.240899995,MS014
3471,24,3,DM29 + Mucin Type II,0.282299995,MS014
3472,24,3,DM29 + GlcNAc,0.237100005,MS014
3473,24,3,DM29 + Sialic Acid,0.367499985,MS014
3474,27,1,DM29,0.271699995,MS014
3475,27,1,DM29 + Glucose,0.50150001,MS014
3476,27,1,DM29 + Galactose,0.243300006,MS014
3477,27,1,DM29 + Mucin Type II,0.319199979,MS014
3478,27,1,DM29 + GlcNAc,0.152199984,MS014
3479,27,1,DM29 + Sialic Acid,0.206900008,MS014
3480,27,2,DM29,0.240400016,MS014
3481,27,2,DM29 + Glucose,0.491299987,MS014
3482,27,2,DM29 + Galactose,0.255700007,MS014
3483,27,2,DM29 + Mucin Type II,0.284099996,MS014
3484,27,2,DM29 + GlcNAc,0.147499979,MS014
3485,27,2,DM29 + Sialic Acid,0.188000001,MS014
3486,27,3,DM29,0.230800003,MS014
3487,27,3,DM29 + Glucose,0.463100016,MS014
3488,27,3,DM29 + Galactose,0.23740001,MS014
3489,27,3,DM29 + Mucin Type II,0.281599998,MS014
3490,27,3,DM29 + GlcNAc,0.134599984,MS014
3491,27,3,DM29 + Sialic Acid,0.17530001,MS014
3492,30,1,DM29,0.271100014,MS014
3493,30,1,DM29 + Glucose,0.472299993,MS014
3494,30,1,DM29 + Galactose,0.250300005,MS014
3495,30,1,DM29 + Mucin Type II,0.318199992,MS014
3496,30,1,DM29 + GlcNAc,0.113199994,MS014
3497,30,1,DM29 + Sialic Acid,0.139400013,MS014
3498,30,2,DM29,0.238999993,MS014
3499,30,2,DM29 + Glucose,0.465399981,MS014
3500,30,2,DM29 + Galactose,0.253399983,MS014
3501,30,2,DM29 + Mucin Type II,0.281199992,MS014
3502,30,2,DM29 + GlcNAc,0.111699998,MS014
3503,30,2,DM29 + Sialic Acid,0.122499995,MS014
3504,30,3,DM29,0.226400018,MS014
3505,30,3,DM29 + Glucose,0.442099988,MS014
3506,30,3,DM29 + Galactose,0.234599993,MS014
3507,30,3,DM29 + Mucin Type II,0.278299987,MS014
3508,30,3,DM29 + GlcNAc,0.101299986,MS014
3509,30,3,DM29 + Sialic Acid,0.114200004,MS014
3510,33,1,DM29,0.263900012,MS014
3511,33,1,DM29 + Glucose,0.303200007,MS014
3512,33,1,DM29 + Galactose,0.257100001,MS014
3513,33,1,DM29 + Mucin Type II,0.319599986,MS014
3514,33,1,DM29 + GlcNAc,0.0986,MS014
3515,33,1,DM29 + Sialic Acid,0.112899996,MS014
3516,33,2,DM29,0.232899994,MS014
3517,33,2,DM29 + Glucose,0.304100007,MS014
3518,33,2,DM29 + Galactose,0.250399992,MS014
3519,33,2,DM29 + Mucin Type II,0.281000018,MS014
3520,33,2,DM29 + GlcNAc,0.097899988,MS014
3521,33,2,DM29 + Sialic Acid,0.098200001,MS014
3522,33,3,DM29,0.220600009,MS014
3523,33,3,DM29 + Glucose,0.29550001,MS014
3524,33,3,DM29 + Galactose,0.233199999,MS014
3525,33,3,DM29 + Mucin Type II,0.281800032,MS014
3526,33,3,DM29 + GlcNAc,0.088999987,MS014
3527,33,3,DM29 + Sialic Acid,0.092,MS014
3528,36,1,DM29,0.251399994,MS014
3529,36,1,DM29 + Glucose,0.199400008,MS014
3530,36,1,DM29 + Galactose,0.265099987,MS014
3531,36,1,DM29 + Mucin Type II,0.33100003,MS014
3532,36,1,DM29 + GlcNAc,0.092199996,MS014
3533,36,1,DM29 + Sialic Acid,0.100900002,MS014
3534,36,2,DM29,0.224700004,MS014
3535,36,2,DM29 + Glucose,0.198700011,MS014
3536,36,2,DM29 + Galactose,0.250100002,MS014
3537,36,2,DM29 + Mucin Type II,0.288300037,MS014
3538,36,2,DM29 + GlcNAc,0.092099994,MS014
3539,36,2,DM29 + Sialic Acid,0.087700002,MS014
3540,36,3,DM29,0.211600006,MS014
3541,36,3,DM29 + Glucose,0.191300005,MS014
3542,36,3,DM29 + Galactose,0.235200003,MS014
3543,36,3,DM29 + Mucin Type II,0.292100012,MS014
3544,36,3,DM29 + GlcNAc,0.084099993,MS014
3545,36,3,DM29 + Sialic Acid,0.081999995,MS014
3546,39,1,DM29,0.224500001,MS014
3547,39,1,DM29 + Glucose,0.153200001,MS014
3548,39,1,DM29 + Galactose,0.270600006,MS014
3549,39,1,DM29 + Mucin Type II,0.322799981,MS014
3550,39,1,DM29 + GlcNAc,0.087099999,MS014
3551,39,1,DM29 + Sialic Acid,0.093200006,MS014
3552,39,2,DM29,0.203200012,MS014
3553,39,2,DM29 + Glucose,0.151899994,MS014
3554,39,2,DM29 + Galactose,0.245499984,MS014
3555,39,2,DM29 + Mucin Type II,0.283900023,MS014
3556,39,2,DM29 + GlcNAc,0.087499991,MS014
3557,39,2,DM29 + Sialic Acid,0.080900006,MS014
3558,39,3,DM29,0.190200001,MS014
3559,39,3,DM29 + Glucose,0.143400013,MS014
3560,39,3,DM29 + Galactose,0.235400006,MS014
3561,39,3,DM29 + Mucin Type II,0.286800027,MS014
3562,39,3,DM29 + GlcNAc,0.079899996,MS014
3563,39,3,DM29 + Sialic Acid,0.075899996,MS014
3564,42,1,DM29,0.207500011,MS014
3565,42,1,DM29 + Glucose,0.134200007,MS014
3566,42,1,DM29 + Galactose,0.272999987,MS014
3567,42,1,DM29 + Mucin Type II,0.327100039,MS014
3568,42,1,DM29 + GlcNAc,0.084699988,MS014
3569,42,1,DM29 + Sialic Acid,0.090500005,MS014
3570,42,2,DM29,0.187900007,MS014
3571,42,2,DM29 + Glucose,0.131900012,MS014
3572,42,2,DM29 + Galactose,0.244000003,MS014
3573,42,2,DM29 + Mucin Type II,0.284200013,MS014
3574,42,2,DM29 + GlcNAc,0.085199997,MS014
3575,42,2,DM29 + Sialic Acid,0.078499995,MS014
3576,42,3,DM29,0.175900012,MS014
3577,42,3,DM29 + Glucose,0.122999996,MS014
3578,42,3,DM29 + Galactose,0.241500005,MS014
3579,42,3,DM29 + Mucin Type II,0.292800009,MS014
3580,42,3,DM29 + GlcNAc,0.077199996,MS014
3581,42,3,DM29 + Sialic Acid,0.074199997,MS014
3582,45,1,DM29,0.189799994,MS014
3583,45,1,DM29 + Glucose,0.123799995,MS014
3584,45,1,DM29 + Galactose,0.257199988,MS014
3585,45,1,DM29 + Mucin Type II,0.330200017,MS014
3586,45,1,DM29 + GlcNAc,0.082299993,MS014
3587,45,1,DM29 + Sialic Acid,0.095800005,MS014
3588,45,2,DM29,0.172100008,MS014
3589,45,2,DM29 + Glucose,0.122400001,MS014
3590,45,2,DM29 + Galactose,0.240299985,MS014
3591,45,2,DM29 + Mucin Type II,0.288800001,MS014
3592,45,2,DM29 + GlcNAc,0.083099991,MS014
3593,45,2,DM29 + Sialic Acid,0.076300003,MS014
3594,45,3,DM29,0.159999996,MS014
3595,45,3,DM29 + Glucose,0.112800002,MS014
3596,45,3,DM29 + Galactose,0.232900009,MS014
3597,45,3,DM29 + Mucin Type II,0.300500035,MS014
3598,45,3,DM29 + GlcNAc,0.07509999,MS014
3599,45,3,DM29 + Sialic Acid,0.073600002,MS014
3600,48,1,DM29,0.180799991,MS014
3601,48,1,DM29 + Glucose,0.119200006,MS014
3602,48,1,DM29 + Galactose,0.248099998,MS014
3603,48,1,DM29 + Mucin Type II,0.336400032,MS014
3604,48,1,DM29 + GlcNAc,0.081,MS014
3605,48,1,DM29 + Sialic Acid,0.097999997,MS014
3606,48,2,DM29,0.163900018,MS014
3607,48,2,DM29 + Glucose,0.116999999,MS014
3608,48,2,DM29 + Galactose,0.238300011,MS014
3609,48,2,DM29 + Mucin Type II,0.287900031,MS014
3610,48,2,DM29 + GlcNAc,0.081399992,MS014
3611,48,2,DM29 + Sialic Acid,0.074899994,MS014
3612,48,3,DM29,0.151199996,MS014
3613,48,3,DM29 + Glucose,0.1074,MS014
3614,48,3,DM29 + Galactose,0.232599989,MS014
3615,48,3,DM29 + Mucin Type II,0.305700004,MS014
3616,48,3,DM29 + GlcNAc,0.074499995,MS014
3617,48,3,DM29 + Sialic Acid,0.077,MS014
